Year,Unit Code,Exchange Rate
2015,CZK,27.043218
2015,DKK,7.466098
2015,EUR,1.0
2015,EUR,1.0
2015,EUR,1.0
2015,EUR,1.0
2015,HUF,317.822657
2015,EUR,1.0
2015,EUR,1.0
2015,JPY,133.117247
2015,KRW,1298.508521
2015,EUR,1.0
2015,EUR,1.0
2015,NOK,9.547933
2015,PLN,4.367103
2015,EUR,1.0
2015,EUR,1.0
2015,EUR,1.0
2015,SEK,9.342674
2015,CHF,1.081193
2015,GBP,0.722699
2015,USD,1.099302
2015,ILS,4.237157
2015,EUR,1.0
2015,EUR,1.0
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,MXN,19.096978
2015,MXN,19.096978
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,USD,1.099302
2015,ISK,141.33387
2015,ISK,141.33387
2015,USD,1.099302
2015,NZD,1.636556
2015,NZD,1.636556
2015,USD,1.099302
2015,CLP,779.256272
2015,CLP,779.256272
2015,USD,1.099302
2015,EUR,1.0
2015,EUR,1.0
2015,USD,1.099302
2015,EUR,1.0
2015,EUR,1.0
2015,USD,1.099302
2016,AUD,1.41897
2016,EUR,1.0
2016,EUR,1.0
2016,CAD,1.39693
2016,CZK,27.034162
2016,DKK,7.436956
2016,EUR,1.0
2016,EUR,1.0
2016,EUR,1.0
2016,EUR,1.0
2016,HUF,314.261067
2016,EUR,1.0
2016,EUR,1.0
2016,JPY,122.38314
2016,KRW,1239.921752
2016,EUR,1.0
2016,EUR,1.0
2016,NOK,8.97193
2016,PLN,4.448779
2016,EUR,1.0
2016,EUR,1.0
2016,EUR,1.0
2016,SEK,9.749021
2016,CHF,1.078231
2016,GBP,0.839515
2016,USD,1.064173
2016,ILS,4.048092
2016,EUR,1.0
2016,EUR,1.0
2016,AUD,1.41897
2016,EUR,1.0
2016,EUR,1.0
2016,CAD,1.39693
2016,CZK,27.034162
2016,DKK,7.436956
2016,EUR,1.0
2016,EUR,1.0
2016,EUR,1.0
2016,EUR,1.0
2016,HUF,314.261067
2016,EUR,1.0
2016,EUR,1.0
2016,JPY,122.38314
2016,KRW,1239.921752
2016,EUR,1.0
2016,EUR,1.0
2016,NOK,8.97193
2016,PLN,4.448779
2016,EUR,1.0
2016,EUR,1.0
2016,EUR,1.0
2016,SEK,9.749021
2016,CHF,1.078231
2016,GBP,0.839515
2016,USD,1.064173
2016,ILS,4.048092
2016,EUR,1.0
2016,EUR,1.0
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,MXN,21.503433
2016,MXN,21.503433
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,USD,1.064173
2016,ISK,118.548927
2016,ISK,118.548927
2016,USD,1.064173
2016,NZD,1.477818
2016,NZD,1.477818
2016,USD,1.064173
2016,CLP,690.542195
2016,CLP,690.542195
2016,USD,1.064173
2016,EUR,1.0
2016,EUR,1.0
2016,USD,1.064173
2016,EUR,1.0
2016,EUR,1.0
2016,USD,1.064173
2017,AUD,1.55414
2017,EUR,1.0
2017,EUR,1.0
2017,CAD,1.511526
2017,CZK,25.628491
2017,DKK,7.444163
2017,EUR,1.0
2017,EUR,1.0
2017,EUR,1.0
2017,EUR,1.0
2017,HUF,313.822849
2017,EUR,1.0
2017,EUR,1.0
2017,JPY,133.357354
2017,KRW,1281.07229
2017,EUR,1.0
2017,EUR,1.0
2017,NOK,9.796255
2017,PLN,4.208695
2017,EUR,1.0
2017,EUR,1.0
2017,EUR,1.0
2017,SEK,9.887575
2017,CHF,1.164595
2017,GBP,0.881839
2017,USD,1.174531
2017,ILS,4.161947
2017,EUR,1.0
2017,EUR,1.0
2017,AUD,1.55414
2017,EUR,1.0
2017,EUR,1.0
2017,CAD,1.511526
2017,CZK,25.628491
2017,DKK,7.444163
2017,EUR,1.0
2017,EUR,1.0
2017,EUR,1.0
2017,EUR,1.0
2017,HUF,313.822849
2017,EUR,1.0
2017,EUR,1.0
2017,JPY,133.357354
2017,KRW,1281.07229
2017,EUR,1.0
2017,EUR,1.0
2017,NOK,9.796255
2017,PLN,4.208695
2017,EUR,1.0
2017,EUR,1.0
2017,EUR,1.0
2017,SEK,9.887575
2017,CHF,1.164595
2017,GBP,0.881839
2017,USD,1.174531
2017,ILS,4.161947
2017,EUR,1.0
2017,EUR,1.0
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,MXN,22.529378
2017,MXN,22.529378
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,USD,1.174531
2017,ISK,123.40844
2017,ISK,123.40844
2017,USD,1.174531
2017,NZD,1.692506
2017,NZD,1.692506
2017,USD,1.174531
2017,CLP,767.532273
2017,CLP,767.532273
2017,USD,1.174531
2017,EUR,1.0
2017,EUR,1.0
2017,USD,1.174531
2017,EUR,1.0
2017,EUR,1.0
2017,USD,1.174531
2018,AUD,1.575404
2018,EUR,1.0
2018,EUR,1.0
2018,CAD,1.518143
2018,CZK,25.855001
2018,DKK,7.4642
2018,EUR,1.0
2018,EUR,1.0
2018,EUR,1.0
2018,EUR,1.0
2018,HUF,322.991338
2018,EUR,1.0
2018,EUR,1.0
2018,JPY,128.843416
2018,KRW,1279.306789
2018,EUR,1.0
2018,EUR,1.0
2018,NOK,9.749126
2018,PLN,4.29147
2018,EUR,1.0
2018,EUR,1.0
2018,EUR,1.0
2018,SEK,10.335166
2018,CHF,1.129125
2018,GBP,0.900628
2018,USD,1.137314
2018,ILS,4.263959
2018,EUR,1.0
2018,EUR,1.0
2018,AUD,1.575404
2018,EUR,1.0
2018,EUR,1.0
2018,CAD,1.518143
2018,CZK,25.855001
2018,DKK,7.4642
2018,EUR,1.0
2018,EUR,1.0
2018,EUR,1.0
2018,EUR,1.0
2018,HUF,322.991338
2018,EUR,1.0
2018,EUR,1.0
2018,JPY,128.843416
2018,KRW,1279.306789
2018,EUR,1.0
2018,EUR,1.0
2018,NOK,9.749126
2018,PLN,4.29147
2018,EUR,1.0
2018,EUR,1.0
2018,EUR,1.0
2018,SEK,10.335166
2018,CHF,1.129125
2018,GBP,0.900628
2018,USD,1.137314
2018,ILS,4.263959
2018,EUR,1.0
2018,EUR,1.0
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,MXN,22.822356
2018,MXN,22.822356
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,USD,1.137314
2018,ISK,140.168432
2018,ISK,140.168432
2018,USD,1.137314
2018,NZD,1.658277
2018,NZD,1.658277
2018,USD,1.137314
2018,CLP,771.213012
2018,CLP,771.213012
2018,USD,1.137314
2018,EUR,1.0
2018,EUR,1.0
2018,USD,1.137314
2018,EUR,1.0
2018,EUR,1.0
2018,USD,1.137314
2019,AUD,1.615006
2019,EUR,1.0
2019,EUR,1.0
2019,CAD,1.471311
2019,CZK,25.526866
2019,DKK,7.472553
2019,EUR,1.0
2019,EUR,1.0
2019,EUR,1.0
2019,EUR,1.0
2019,HUF,329.5219
2019,EUR,1.0
2019,EUR,1.0
2019,JPY,122.390378
2019,KRW,1309.397297
2019,EUR,1.0
2019,EUR,1.0
2019,NOK,10.113786
2019,PLN,4.287121
2019,EUR,1.0
2019,EUR,1.0
2019,EUR,1.0
2019,SEK,10.451988
2019,CHF,1.101884
2019,GBP,0.830212
2019,USD,1.118579
2019,ILS,3.893328
2019,EUR,1.0
2019,EUR,1.0
2019,AUD,1.615006
2019,EUR,1.0
2019,EUR,1.0
2019,CAD,1.471311
2019,CZK,25.526866
2019,DKK,7.472553
2019,EUR,1.0
2019,EUR,1.0
2019,EUR,1.0
2019,EUR,1.0
2019,HUF,329.5219
2019,EUR,1.0
2019,EUR,1.0
2019,JPY,122.390378
2019,KRW,1309.397297
2019,EUR,1.0
2019,EUR,1.0
2019,NOK,10.113786
2019,PLN,4.287121
2019,EUR,1.0
2019,EUR,1.0
2019,EUR,1.0
2019,SEK,10.451988
2019,CHF,1.101884
2019,GBP,0.830212
2019,USD,1.118579
2019,ILS,3.893328
2019,EUR,1.0
2019,EUR,1.0
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,MXN,21.249629
2019,MXN,21.249629
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,USD,1.118579
2019,ISK,136.701286
2019,ISK,136.701286
2019,USD,1.118579
2019,NZD,1.689798
2019,NZD,1.689798
2019,USD,1.118579
2019,CLP,859.517211
2019,CLP,859.517211
2019,USD,1.118579
2019,EUR,1.0
2019,EUR,1.0
2019,USD,1.118579
2019,EUR,1.0
2019,EUR,1.0
2019,USD,1.118579
2020,AUD,1.607592
2020,EUR,1.0
2020,EUR,1.0
2020,CAD,1.547602
2020,CZK,26.352909
2020,DKK,7.440524
2020,EUR,1.0
2020,EUR,1.0
2020,EUR,1.0
2020,EUR,1.0
2020,HUF,354.218884
2020,EUR,1.0
2020,EUR,1.0
2020,JPY,125.975221
2020,KRW,1322.338473
2020,EUR,1.0
2020,EUR,1.0
2020,NOK,10.68074
2020,PLN,4.446877
2020,EUR,1.0
2020,EUR,1.0
2020,EUR,1.0
2020,SEK,10.246539
2020,CHF,1.077465
2020,GBP,0.915776
2020,USD,1.21116
2020,ILS,3.941914
2020,EUR,1.0
2020,EUR,1.0
2020,AUD,1.607592
2020,EUR,1.0
2020,EUR,1.0
2020,CAD,1.547602
2020,CZK,26.352909
2020,DKK,7.440524
2020,EUR,1.0
2020,EUR,1.0
2020,EUR,1.0
2020,EUR,1.0
2020,HUF,354.218884
2020,EUR,1.0
2020,EUR,1.0
2020,JPY,125.975221
2020,KRW,1322.338473
2020,EUR,1.0
2020,EUR,1.0
2020,NOK,10.68074
2020,PLN,4.446877
2020,EUR,1.0
2020,EUR,1.0
2020,EUR,1.0
2020,SEK,10.246539
2020,CHF,1.077465
2020,GBP,0.915776
2020,USD,1.21116
2020,ILS,3.941914
2020,EUR,1.0
2020,EUR,1.0
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,MXN,24.385556
2020,MXN,24.385556
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,USD,1.21116
2020,ISK,154.790869
2020,ISK,154.790869
2020,USD,1.21116
2020,NZD,1.70778
2020,NZD,1.70778
2020,USD,1.21116
2020,CLP,889.359521
2020,CLP,889.359521
2020,USD,1.21116
2020,EUR,1.0
2020,EUR,1.0
2020,USD,1.21116
2020,EUR,1.0
2020,EUR,1.0
2020,USD,1.21116
2021,AUD,1.578547
2021,EUR,1.0
2021,EUR,1.0
2021,CAD,1.438958
2021,CZK,25.361397
2021,DKK,7.436058
2021,EUR,1.0
2021,EUR,1.0
2021,EUR,1.0
2021,EUR,1.0
2021,HUF,365.854772
2021,EUR,1.0
2021,EUR,1.0
2021,JPY,128.390067
2021,KRW,1335.848309
2021,EUR,1.0
2021,EUR,1.0
2021,NOK,10.119536
2021,PLN,4.619296
2021,EUR,1.0
2021,EUR,1.0
2021,EUR,1.0
2021,SEK,10.245879
2021,CHF,1.042034
2021,GBP,0.853285
2021,USD,1.131145
2021,ILS,3.508778
2021,EUR,1.0
2021,EUR,1.0
2021,AUD,1.578547
2021,EUR,1.0
2021,EUR,1.0
2021,CAD,1.438958
2021,CZK,25.361397
2021,DKK,7.436058
2021,EUR,1.0
2021,EUR,1.0
2021,EUR,1.0
2021,EUR,1.0
2021,HUF,365.854772
2021,EUR,1.0
2021,EUR,1.0
2021,JPY,128.390067
2021,KRW,1335.848309
2021,EUR,1.0
2021,EUR,1.0
2021,NOK,10.119536
2021,PLN,4.619296
2021,EUR,1.0
2021,EUR,1.0
2021,EUR,1.0
2021,SEK,10.245879
2021,CHF,1.042034
2021,GBP,0.853285
2021,USD,1.131145
2021,ILS,3.508778
2021,EUR,1.0
2021,EUR,1.0
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,MXN,23.642405
2021,MXN,23.642405
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,USD,1.131145
2021,ISK,147.535205
2021,ISK,147.535205
2021,USD,1.131145
2021,NZD,1.664701
2021,NZD,1.664701
2021,USD,1.131145
2021,CLP,959.429655
2021,CLP,959.429655
2021,USD,1.131145
2021,EUR,1.0
2021,EUR,1.0
2021,USD,1.131145
2021,EUR,1.0
2021,EUR,1.0
2021,USD,1.131145
2022,AUD,1.561227
2022,EUR,1.0
2022,EUR,1.0
2022,CAD,1.436894
2022,CZK,24.319442
2022,DKK,7.437585
2022,EUR,1.0
2022,EUR,1.0
2022,EUR,1.0
2022,EUR,1.0
2022,HUF,414.646329
2022,EUR,1.0
2022,EUR,1.0
2022,JPY,144.950132
2022,KRW,1377.677456
2022,EUR,1.0
2022,EUR,1.0
2022,NOK,10.524224
2022,PLN,4.691758
2022,EUR,1.0
2022,EUR,1.0
2022,EUR,1.0
2022,SEK,10.886845
2022,CHF,0.986512
2022,GBP,0.85913
2022,USD,1.054141
2022,ILS,3.623978
2022,EUR,1.0
2022,EUR,1.0
2022,AUD,1.561227
2022,EUR,1.0
2022,EUR,1.0
2022,CAD,1.436894
2022,CZK,24.319442
2022,DKK,7.437585
2022,EUR,1.0
2022,EUR,1.0
2022,EUR,1.0
2022,EUR,1.0
2022,HUF,414.646329
2022,EUR,1.0
2022,EUR,1.0
2022,JPY,144.950132
2022,KRW,1377.677456
2022,EUR,1.0
2022,EUR,1.0
2022,NOK,10.524224
2022,PLN,4.691758
2022,EUR,1.0
2022,EUR,1.0
2022,EUR,1.0
2022,SEK,10.886845
2022,CHF,0.986512
2022,GBP,0.85913
2022,USD,1.054141
2022,ILS,3.623978
2022,EUR,1.0
2022,EUR,1.0
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,MXN,20.937658
2022,MXN,20.937658
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,USD,1.054141
2022,ISK,150.710819
2022,ISK,150.710819
2022,USD,1.054141
2022,NZD,1.650431
2022,NZD,1.650431
2022,USD,1.054141
2022,EUR,1.0
2022,EUR,1.0
2022,USD,1.054141
2022,EUR,1.0
2022,EUR,1.0
2022,USD,1.054141